userid,dbid,queryid,query,plans,total_plan_time,min_plan_time,max_plan_time,mean_plan_time,stddev_plan_time,calls,total_exec_time,min_exec_time,max_exec_time,mean_exec_time,stddev_exec_time,rows,shared_blks_hit,shared_blks_read,shared_blks_dirtied,shared_blks_written,local_blks_hit,local_blks_read,local_blks_dirtied,local_blks_written,temp_blks_read,temp_blks_written,blk_read_time,blk_write_time,wal_records,wal_fpw,wal_bytes
10,13434,-8745863395969550652,"SELECT c.relname AS view_name, c.relkind AS view_type, c.relispopulated AS ispopulated, spc.spcname AS tablespace_name, pg_get_userbyid(c.relowner) AS view_owner, pg_get_viewdef(c.oid, $2) AS definition FROM pg_catalog.pg_class c LEFT OUTER JOIN pg_tablespace spc on spc.oid=c.reltablespace LEFT OUTER JOIN pg_namespace n on n.oid=c.relnamespace WHERE (c.relkind = $3 OR c.relkind = $4) AND c.relnamespace = n.oid AND n.nspname = $1",80,135.62222400000002,0.531262,3.38614,1.6952777999999997,0.5931593043093355,80,1668.2060949999998,0.102548,46.139469000000005,20.852576187499995,15.178105400499984,3389,146348,8971,0,6005,0,0,0,0,0,0,0,0,0,0,0
10,16385,-2028750283664882377,"/* New stuff in 1.3 begins here */

CREATE OR REPLACE FUNCTION pgstattuple_approx(IN reloid regclass,
    OUT table_len BIGINT,               -- physical table length in bytes
    OUT scanned_percent FLOAT8,         -- what percentage of the table's pages was scanned
    OUT approx_tuple_count BIGINT,      -- estimated number of live tuples
    OUT approx_tuple_len BIGINT,        -- estimated total length in bytes of live tuples
    OUT approx_tuple_percent FLOAT8,    -- live tuples in % (based on estimate)
    OUT dead_tuple_count BIGINT,        -- exact number of dead tuples
    OUT dead_tuple_len BIGINT,          -- exact total length in bytes of dead tuples
    OUT dead_tuple_percent FLOAT8,      -- dead tuples in % (based on estimate)
    OUT approx_free_space BIGINT,       -- estimated free space in bytes
    OUT approx_free_percent FLOAT8)     -- free space in % (based on estimate)
AS '$libdir/pgstattuple', 'pgstattuple_approx_v1_5'
LANGUAGE C STRICT PARALLEL SAFE",0,0,0,0,0,0,1,0.073917,0.073917,0.073917,0.073917,0,0,69,0,0,0,0,0,0,0,0,0,0,0,8,0,1126
10,16385,-9200501687501372896,"/* New stuff in 1.1 begins here */

CREATE OR REPLACE FUNCTION pgstatginindex(IN relname regclass,
    OUT version INT4,
    OUT pending_pages INT4,
    OUT pending_tuples BIGINT)
AS '$libdir/pgstattuple', 'pgstatginindex_v1_5'
LANGUAGE C STRICT PARALLEL SAFE",0,0,0,0,0,0,1,0.054502,0.054502,0.054502,0.054502,0,0,48,0,0,0,0,0,0,0,0,0,0,0,8,0,909
16384,16385,4727794678125687182,select max(w_id) from warehouse,500,253.8664389999999,0.335788,0.858535,0.507732878,0.09335261470962199,500,158.75564199999994,0.049519,119.572008,0.31751128400000006,5.3386022401568285,500,37419,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,-583053980741995473,GRANT EXECUTE ON FUNCTION pgstattuple(text) TO pg_stat_scan_tables,0,0,0,0,0,0,1,0.031591,0.031591,0.031591,0.031591,0,0,17,0,0,0,0,0,0,0,0,0,0,0,2,0,218
16384,16385,4677747532190947483,SELECT (namecnt + $40),500,2.029877000000002,0.00194,0.012592,0.0040597540000000005,0.0016535659495417764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,13434,-4392654938154157963,"/* pid could be NULL for prepared transactions, and DB oid could be 0
		 * for shared relations, hence the LEFT JOIN being used below and the
		 * convoluted way of getting database OID.
		 *
		 * The side effect of this is that the locks on shared objects will
		 * appear to be taken under some database, specifically, under the
		 * database to which the backend process is connected. And if the lock
		 * on the shared object is taken by a prepared transaction, only then
		 * would we see an empty string in database_name.
		 *
		 * Note: We do not support reporting on the 'userlock' locktype; this
		 * locktype is provided by ancient contrib/userlock module.
		 * TODO: Research and implement support for this.
		 */
SELECT ROW_NUMBER() OVER (PARTITION BY l.pid) AS lockrowid,
		COALESCE(d.datname, $1)			AS database_name,
		COALESCE(l.pid::bigint, $2)		AS procpid,
		CASE
		WHEN l.locktype IN ($3, $4, $5, $6) THEN
			l.relation::text::numeric
		WHEN l.locktype = $7 THEN
			transactionid::text::numeric
		WHEN l.locktype = $8 THEN
			regexp_replace(l.virtualxid, $9, $10)::numeric
		WHEN l.locktype IN ($11, $12) THEN
			classid::text::numeric
		ELSE
			COALESCE(
				l.relation::text::numeric, transactionid::text::numeric,
				regexp_replace(l.virtualxid, $13, $14)::numeric,
				classid::text::numeric, $15
			)
		END AS objid,
		COALESCE(l.page::bigint, l.objid::bigint, $16)  AS objsubid,
		COALESCE(l.tuple::bigint, l.objsubid::bigint, $17) AS objsubsubid,
		l.locktype, l.mode AS lockmode, l.granted AS lockgranted
FROM pg_catalog.pg_locks AS l LEFT JOIN
	pg_catalog.pg_stat_activity AS sa ON l.pid = sa.pid JOIN
	pg_catalog.pg_database AS d ON sa.datid = d.oid",27,31.542084999999997,0.683233,7.112774,1.1682253703703704,1.1758934597152908,27,583.319309,1.5299580000000002,25.119632,21.604418851851847,4.186268318793161,197398,2460,105,0,66,0,0,0,0,0,0,0,0,0,0,0
10,16385,9123510028664027085,CREATE EXTENSION IF NOT EXISTS pg_prewarm,0,0,0,0,0,0,1,0.268153,0.268153,0.268153,0.268153,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,8862327702913361285,"/* contrib/pgstattuple/pgstattuple--1.4--1.5.sql */

-- complain if script is sourced in psql, rather than via ALTER EXTENSION


CREATE OR REPLACE FUNCTION pgstattuple(IN relname text,
    OUT table_len BIGINT,		-- physical table length in bytes
    OUT tuple_count BIGINT,		-- number of live tuples
    OUT tuple_len BIGINT,		-- total tuples length in bytes
    OUT tuple_percent FLOAT8,		-- live tuples in %
    OUT dead_tuple_count BIGINT,	-- number of dead tuples
    OUT dead_tuple_len BIGINT,		-- total dead tuples length in bytes
    OUT dead_tuple_percent FLOAT8,	-- dead tuples in %
    OUT free_space BIGINT,		-- free space in bytes
    OUT free_percent FLOAT8)		-- free space in %
AS '$libdir/pgstattuple', 'pgstattuple_v1_5'
LANGUAGE C STRICT PARALLEL SAFE",0,0,0,0,0,0,1,0.138637,0.138637,0.138637,0.138637,0,0,68,1,1,0,0,0,0,0,0,0,0,0,8,1,7465
16384,16385,1184813724938300529,"UPDATE orders SET o_carrier_id = d_o_carrier_id
WHERE o_id = d_no_o_id AND o_d_id = d_d_id AND
o_w_id = d_w_id",7500,440.541721000001,0.018804,1.673238,0.05873889613333343,0.05516487849798888,56754620,2653531.0375357284,0.004816,34419.444347000004,0.04675444990267984,7.764187164133115,56754620,506795371,12353793,16046153,8626773,0,0,0,0,0,0,0,0,105836802,637110,12751621667
10,16385,8791746904918487037,"COPY (SELECT c.oid, c.relname, st.* FROM pg_class AS c, pgstatindex(c.oid::regclass) AS st WHERE c.relnamespace = (SELECT oid FROM pg_namespace WHERE nspname = 'public') AND relkind = 'i' ORDER BY relname) TO stdout WITH CSV HEADER",0,0,0,0,0,0,1,8430.969605,8430.969605,8430.969605,8430.969605,0,10,773,4047703,0,0,0,0,0,0,0,0,0,0,0,0,0
10,13434,-3977911648357329058,SHOW log_destination,0,0,0,0,0,0,4,0.013380999999999997,0.002515,0.005055,0.0033452499999999997,0.0010146310597946425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,1185766307445547295,"SELECT ( MOD (namecnt, $17) = $18 )",500,3.341505999999999,0.003991,0.035127,0.006683012,0.0021354674532420284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,13434,-7499807972956520069,SELECT $1,296,3.236197999999999,0.006792,0.078855,0.010933101351351355,0.006250643077986179,296,0.944037,0.001794,0.007762,0.003189314189189189,0.0009388914282934904,296,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,13434,3010543408611823816,SHOW log_error_verbosity,0,0,0,0,0,0,4,0.007692,0.00072,0.004568,0.001923,0.0015686353942200846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,-1712481118449147880,COPY (SELECT * FROM pg_stat_all_indexes) TO stdout WITH CSV HEADER,0,0,0,0,0,0,2,4.988613,2.148809,2.839804,2.4943065,0.3454975,330,1938,8,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,7984902801533116511,"SELECT
	schemaname AS schema_name, tablename AS view_name,
	sml.relpages AS estimated_pages, target_pages,
	ROUND(CASE WHEN target_pages = $1 THEN $2
			   ELSE sml.relpages/target_pages::numeric END,$3)
		AS estimated_bloat_multiple,
	CASE WHEN relpages < target_pages
		 THEN $4 ELSE relpages::bigint - target_pages END
		AS estimated_pages_wasted,
	estimated_bytes_per_tuple
FROM (
	SELECT
		schemaname, tablename, cc.relpages, block_size,
		CEIL(cc.reltuples::float /
			CASE WHEN (block_size-page_header) / estimated_bytes_per_tuple = $5
				 THEN $6
				 ELSE ((block_size - page_header) / estimated_bytes_per_tuple)
				 END) AS target_pages,
		estimated_bytes_per_tuple
	 FROM (
		SELECT
			max_align, block_size, schemaname, tablename, page_header,
			(datawidth + max_align
				- CASE WHEN datawidth % max_align = $7 THEN max_align
						ELSE datawidth % max_align END
				+ tuple_header + max_align
				- CASE WHEN tuple_header % max_align = $8 THEN max_align
						ELSE tuple_header % max_align END
				+ (max_null_frac * (null_bitmap_size + max_align -
					    CASE WHEN null_bitmap_size % max_align = $9
					    THEN max_align
					    ELSE null_bitmap_size % max_align END))
				+ item_ptr)::bigint
				AS estimated_bytes_per_tuple
		FROM (
			SELECT
				schemaname, tablename, tuple_header, page_header, item_ptr,
				max_align, block_size,
				CEIL(SUM(($10 - null_frac) * avg_width))::bigint AS datawidth,
				MAX(null_frac) AS max_null_frac,
				(
					SELECT COALESCE(count(*)/$11, $12)
					FROM pg_stats s2
					WHERE null_frac <> $13 AND s2.schemaname = s.schemaname AND
						s2.tablename = s.tablename
				) AS null_bitmap_size
			FROM pg_stats s, (
		       SELECT
		         current_setting($14)::integer AS block_size,
		         CASE WHEN substring(v,$15,$16) IN ($17,$18,$19)
					  THEN $20 ELSE $21 END AS tuple_header,
		         CASE WHEN substring(v,$22,$23) IN ($24,$25,$26)
					  THEN $27 ELSE $28 END::integer AS page_header,
		         $29 AS max_align,
				 $30 AS item_ptr
		       FROM (SELECT (string_to_array(version(), $31))[$32] AS v) AS foo
			) AS constants
			GROUP BY 1,2,3,4,5,6,7
		) AS foo
	) AS rs
	JOIN pg_class cc ON cc.relname = rs.tablename AND cc.relkind = $33
	JOIN pg_namespace nn ON cc.relnamespace = nn.oid
		AND nn.nspname = rs.schemaname
) AS sml",4,16.988253,3.824764,4.650429,4.24706325,0.32855528958713703,4,38.717004,6.6891099999999994,12.84487,9.679251,2.381036611780991,0,12532,431,13,281,0,0,0,0,0,0,0,0,6,0,370
16384,16385,-4570606701204037788,"SELECT d_street_1, d_street_2, d_city, d_state, d_zip, d_name
                                                                        FROM district
WHERE d_w_id = p_w_id AND d_id = p_d_id",211195,6724.737470000022,0.014803,14.117446,0.031841366841070785,0.04636887433931358,56805638,2914677.8927566204,0.002481,290.083665,0.05130965860743668,0.3972838573168367,56805638,771035650,41,149,36,0,0,0,0,0,0,0,0,1007169,254,147257454
10,13434,-8828646613545995663,SHOW log_connections,0,0,0,0,0,0,4,0.0047740000000000005,0.000635,0.002399,0.0011935000000000001,0.0007057140001445345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,-8656819850810239491,"UPDATE customer SET c_balance = p_c_balance
WHERE c_w_id = p_c_w_id AND c_d_id = p_c_d_id AND
c_id = p_c_id",9500,967.6261749999994,0.016422,8.568433,0.10185538684210543,0.18408598978808063,30167558,2149669.042237071,0.000591,26514.545767,0.07125764180969321,15.273012716665164,26692429,200199067,5880132,22140225,4382380,0,0,0,0,0,0,0,0,36460354,5635730,47629955556
16384,16385,-2837475861821528562,SELECT no_s_dist_05,500,2.6945850000000005,0.001533,0.018499,0.0053891699999999996,0.002084277340734673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,-1840093373229390391,SELECT no_s_dist_09,500,2.225132000000001,0.001532,0.016563,0.004450263999999998,0.00235504398394255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,-2091323498173563395,"SELECT w_street_1, w_street_2, w_city, w_state, w_zip, w_name
                                                                        FROM warehouse
WHERE w_id = p_w_id",193409,34643.547671999935,0.013518,1714.434835,0.17912065970042626,15.95928178968093,56805638,3837393.211101358,0.0026290000000000003,186.96554400000002,0.06755303427979957,0.2437543767436515,56805638,536540485,84,197,64,0,0,0,0,0,0,0,0,765830,967,116194823
16384,16385,2870171781113846306,SELECT no_w_id,1000,3.8413259999999974,0.001393,0.018904,0.0038413260000000017,0.0022622526997937258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,6661211515159307210,SELECT no_s_dist_03,500,2.776823999999998,0.001528,0.013633,0.005553647999999999,0.0018916303127450686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,7692802627618774262,"CREATE FUNCTION pg_relpages(IN relname text)
RETURNS BIGINT
AS '$libdir/pgstattuple', 'pg_relpages'
LANGUAGE C STRICT PARALLEL SAFE",0,0,0,0,0,0,1,0.064023,0.064023,0.064023,0.064023,0,0,38,1,1,0,0,0,0,0,0,0,0,0,9,1,4793
10,13434,8867281241616391693,"SELECT COALESCE(sum($1), $2) AS number_of_wal_files FROM pg_ls_waldir() AS d (file) WHERE file ~ $3",27,4.257222,0.120089,0.23803,0.1576748888888889,0.02874661850301744,27,1644.3424890000001,12.062668,73.666836,60.90157366666667,17.20305435958765,27,57,24,0,13,0,0,0,0,0,0,0,0,0,0,0
10,16385,-5728662229740608972,REVOKE EXECUTE ON FUNCTION pg_relpages(regclass) FROM PUBLIC,0,0,0,0,0,0,1,0.020501,0.020501,0.020501,0.020501,0,0,16,0,0,0,0,0,0,0,0,0,0,0,6,0,724
16384,16385,-8536096573633779860,"SELECT round(DBMS_RANDOM($1,$2))",2000,201.79073900000003,0.016253,0.958466,0.10089536949999994,0.13445822670828647,0,0,0,0,0,0,0,74713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,-8773329865684120251,"CREATE OR REPLACE FUNCTION pgstatindex(IN relname regclass,
    OUT version INT,
    OUT tree_level INT,
    OUT index_size BIGINT,
    OUT root_block_no BIGINT,
    OUT internal_pages BIGINT,
    OUT leaf_pages BIGINT,
    OUT empty_pages BIGINT,
    OUT deleted_pages BIGINT,
    OUT avg_leaf_density FLOAT8,
    OUT leaf_fragmentation FLOAT8)
AS '$libdir/pgstattuple', 'pgstatindexbyid_v1_5'
LANGUAGE C STRICT PARALLEL SAFE",0,0,0,0,0,0,1,0.081816,0.081816,0.081816,0.081816,0,0,68,1,1,0,0,0,0,0,0,0,0,0,8,1,1973
10,16385,4746814237094050184,"CREATE FUNCTION pg_relpages(IN relname regclass)
RETURNS BIGINT
AS '$libdir/pgstattuple', 'pg_relpagesbyid'
LANGUAGE C STRICT PARALLEL SAFE",0,0,0,0,0,0,1,0.050354,0.050354,0.050354,0.050354,0,0,42,0,1,0,0,0,0,0,0,0,0,0,9,1,8386
10,13434,-5818131770857495683,SELECT $1,4,0.028588,0.005859,0.008319,0.007147,0.00089530693061095,4,0.012655,0.001733,0.005241,0.00316375,0.0012830895087639054,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,-369388482226203238,"COPY (SELECT c.oid, c.relname, st.* FROM pg_class AS c, pgstatindex(c.oid::regclass) AS st WHERE c.relnamespace = (SELECT oid FROM pg_namespace WHERE nspname = $1) AND relkind = $2 ORDER BY relname) TO stdout WITH CSV HEADER",1,0.480736,0.480736,0.480736,0.480736,0,1,8428.306509,8428.306509,8428.306509,8428.306509,0,10,594,4047703,0,0,0,0,0,0,0,0,0,0,0,0,0
10,13434,-54379841970222102,SELECT version(),851,25.26372000000003,0.016967,0.067843,0.02968709753231491,0.00558199233044004,851,7.383135999999997,0.005454,0.022222,0.00867583548766158,0.0022128671388293463,851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,13434,-6887975327946995770,SET client_encoding TO 'utf8',0,0,0,0,0,0,851,11.70780400000002,0.007461,0.060941,0.013757701527614581,0.0035320820972149737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,-6887975327946995770,SET client_encoding TO 'utf8',0,0,0,0,0,0,571,7.853754000000008,0.007468,0.032695,0.013754385288966716,0.003166482091500058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,13434,8799823651062408582,"SELECT c.relname AS index_name, r.relname AS table_name, i.indkey AS ind_keys FROM pg_catalog.pg_class c, pg_catalog.pg_namespace n, pg_catalog.pg_index i, pg_catalog.pg_class r WHERE c.relkind = $2 AND c.relnamespace = n.oid AND n.nspname = $1 AND c.oid = i.indexrelid AND r.oid = i.indrelid",78,153.875194,0.612303,4.298181,1.9727588974358974,0.6928124541982444,78,42.447391,0.099382,1.3676190000000001,0.5441973205128207,0.29793269624799895,3132,26932,2300,0,1520,0,0,0,0,0,0,0,0,0,0,0
10,13434,-2711183161570239066,"SELECT pg_catalog.version() AS version_string, ((select setting from pg_settings where name = $1)::decimal * (select setting from pg_settings where name = $2)::decimal / ($3 * $4))::numeric AS shared_buffers_mb, ((select setting from pg_settings where name = $5)::decimal * (select setting from pg_settings where name = $6)::decimal / ($7 * $8))::numeric AS temp_buffers_mb, ((select setting from pg_settings where name = $9)::decimal * (select setting from pg_settings where name = $10)::decimal / ($11 * $12))::numeric AS effective_cache_size_mb, ((select setting from pg_settings where name = $13)::decimal * (select setting from pg_settings where name = $14)::decimal / ($15 * $16))::numeric AS segment_size_mb, ((select setting from pg_settings where name = $17)::decimal * (select setting from pg_settings where name = $18)::decimal / ($19 * $20))::numeric AS wal_segment_size_mb, ((select setting from pg_settings where name = $21)::decimal * (select setting from pg_settings where name = $22)::decimal / ($23 * $24))::numeric AS wal_buffers_mb, (SELECT pg_postmaster_start_time())::timestamptz AS server_start_time",24,18.983209000000002,0.476558,1.931535,0.7909670416666668,0.2649696091152844,24,200.734872,6.9903830000000005,11.149493999999999,8.363953000000002,1.1996378972700465,24,396,36,0,25,0,0,0,0,0,0,0,0,0,0,0
10,16385,9090021635967963859,COPY (SELECT sum(size) AS wal_size FROM pg_ls_waldir()) TO stdout WITH CSV HEADER,1,0.040713,0.040713,0.040713,0.040713,0,1,6.211483,6.211483,6.211483,6.211483,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,2190393618323980000,"CREATE FUNCTION pgstatindex(IN relname text,
    OUT version INT,
    OUT tree_level INT,
    OUT index_size BIGINT,
    OUT root_block_no BIGINT,
    OUT internal_pages BIGINT,
    OUT leaf_pages BIGINT,
    OUT empty_pages BIGINT,
    OUT deleted_pages BIGINT,
    OUT avg_leaf_density FLOAT8,
    OUT leaf_fragmentation FLOAT8)
AS '$libdir/pgstattuple', 'pgstatindex'
LANGUAGE C STRICT PARALLEL SAFE",0,0,0,0,0,0,1,0.300161,0.300161,0.300161,0.300161,0,0,79,1,2,0,0,0,0,0,0,0,0,0,9,1,7082
10,13434,338292482059956270,SHOW log_min_error_statement,0,0,0,0,0,0,4,0.004975,0.000692,0.002854,0.00124375,0.0009297350092902818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,4843034371618363317,SELECT cast((namecnt/$40) AS INTEGER),500,1.5871250000000006,0.001971,0.016038,0.0031742500000000026,0.0010338611548462394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,-3399005758187359515,SELECT no_s_dist_10,500,1.2285920000000015,0.001591,0.013559,0.0024571840000000003,0.0010905974610936882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,-3832115078929431881,COPY (SELECT * FROM pg_stat_all_tables) TO stdout WITH CSV HEADER,0,0,0,0,0,0,2,8.385888,3.483055,4.902833,4.192944,0.7098890000000001,228,1063,57,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,5559300055726441818,SELECT ( x > $37 ),500,1.8118779999999994,0.002688,0.006801,0.0036237559999999984,0.0009022763526015741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,2003620305742104422,"select * from ostat($1,$2,$3,$4,$5) as (ol_i_id INTEGER,  ol_supply_w_id INTEGER, ol_quantity SMALLINT, ol_amount NUMERIC, ol_delivery_d TIMESTAMPTZ,  out_os_c_id INTEGER, out_os_c_last VARCHAR, os_c_first VARCHAR, os_c_middle VARCHAR, os_c_balance NUMERIC, os_o_id INTEGER, os_entdate TIMESTAMPtz, os_o_carrier_id SMALLINT)",5679112,110735.60142598487,0.0101,3.42967,0.01949875287298361,0.00551346562486826,5679112,64095220.90094808,0.048789000000000006,73055.36788800001,11.286134328914121,96.99548501057642,47772555,133491136,52907379,11172470,36145585,0,0,0,0,0,0,0,0,7962852,1250728,8858401882
16384,16385,4025130163707192249,"UPDATE warehouse SET w_ytd = w_ytd + p_h_amount
WHERE w_id = p_w_id",193416,343968.99070600275,0.022259,1725.145704,1.7783895370910048,51.99864049072767,56805638,55334545.75239036,0.012028,60856.952846,0.9741030591433548,21.942744852863967,56805638,678365661,297818,304949,241920,0,0,0,0,0,0,0,0,61174707,80111,4360898268
16384,16385,-4877464466455934217,"select slev($1,$2,$3)",5680693,55458.25367199903,0.003905,2.813747,0.009762585950693516,0.0032699696854389675,5680693,142700295.51144886,0.458251,64404.924577000005,25.120226618736172,135.50945250415347,5680693,6006135925,1202769,458996,797624,0,0,0,0,0,0,0,0,35129366,153848,3324536280
10,13434,-2647960285711445552,SHOW log_lock_waits,0,0,0,0,0,0,4,0.004288999999999999,0.000646,0.001652,0.00107225,0.0004339817824517522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,-2124436166058401861,SELECT no_s_dist_04,500,2.7155840000000007,0.001549,0.016315,0.005431168000000004,0.0020254064371814364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,13434,-1829214492602500681,"SELECT
	$2 AS package_name, f.proname AS function_name, $3::""char"" AS function_type,
	f.prorettype::regtype AS return_type, pg_get_function_identity_arguments(f.oid) AS arg_types,
	f.probin AS function_binary, e.extname::text AS extension_name
FROM
	pg_catalog.pg_namespace AS s
	JOIN	pg_catalog.pg_proc AS f
		ON f.pronamespace = s.oid
	LEFT JOIN pg_catalog.pg_depend AS d
		ON (f.oid = d.objid AND d.classid = $4::regclass AND d.refclassid = $5::regclass)
	LEFT JOIN pg_catalog.pg_extension AS e
		ON (d.refobjid = e.oid)
WHERE
	s.nspname = $1",80,195.63595400000005,1.031117,4.898706,2.4454494249999996,0.6638362051648503,80,608.4603600000003,1.02573,26.080748,7.6057545,7.176957568545354,81918,276763,8483,0,5667,0,0,0,0,0,0,0,0,0,0,0
16384,16385,984689558933839526,SELECT no_d_next_o_id,500,2.431369000000002,0.003125,0.017177,0.004862738000000004,0.0013751460349199268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,3620718249375218797,SELECT ( byname = $5 ),500,2.2365239999999993,0.002745,0.017928,0.004473047999999999,0.001506470751689525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,-2251098471044529814,DELETE FROM new_order WHERE no_w_id = d_w_id AND no_d_id = d_d_id AND no_o_id = d_no_o_id,20002,633.7198069999985,0.013651,0.257802,0.03168282206779312,0.009262750306893863,56754620,29988023.763352837,0.003604,60394.534541,0.5283803109482234,46.1977037895512,56553830,340530577,159248,1521461,110132,0,0,0,0,0,0,0,0,56556543,197365,4386981497
10,13434,-2772710573171788377,SELECT spcname AS tablespace_name FROM pg_catalog.pg_tablespace,27,28.198503,0.219362,2.048306,1.0443890000000002,0.45721612578444054,27,0.20078200000000002,0.004789,0.010209,0.00743637037037037,0.0016550106220571774,54,1304,289,0,198,0,0,0,0,0,0,0,0,0,0,0
10,13434,-5839980144899793862,"SELECT n.nspname AS schema_name, c.relname AS index_name, pg_relation_size(c.oid) / $1 AS index_size_mb FROM pg_class c, pg_namespace n WHERE c.relnamespace = n.oid AND c.relkind = $2",4,3.231643,0.712719,0.943957,0.80791075,0.08434143239350105,4,13.909247,2.805998,3.771763,3.47731175,0.39002076224245735,616,6320,64,0,43,0,0,0,0,0,0,0,0,0,0,0
10,16385,-7783066797120905754,"SELECT c.relname AS table_name, array_length(array_agg(i.indexrelid), $2) > $3 AS has_primary_key                                                                                                                    FROM
    (SELECT oid AS coid, * FROM pg_catalog.pg_class c WHERE relkind IN ($4, $5)) c
    JOIN pg_catalog.pg_namespace n ON (c.relnamespace = n.oid AND n.nspname = $1)
    LEFT JOIN pg_catalog.pg_index i ON (i.indexrelid = c.coid AND i.indisprimary)
GROUP BY c.relname",81,115.37434499999998,0.532541,5.239395,1.424374629629629,0.6218470292385427,81,28.656664000000003,0.14888200000000001,0.868058,0.353785975308642,0.1209893831493639,2025,16215,876,1,619,0,0,0,0,0,0,0,0,1,0,72
10,16385,5316678639987306032,"/* New stuff in 1.1 begins here */

CREATE FUNCTION pgstatginindex(IN relname regclass,
    OUT version INT4,
    OUT pending_pages INT4,
    OUT pending_tuples BIGINT)
AS '$libdir/pgstattuple', 'pgstatginindex'
LANGUAGE C STRICT PARALLEL SAFE",0,0,0,0,0,0,1,0.056495,0.056495,0.056495,0.056495,0,0,56,0,0,0,0,0,0,0,0,0,0,0,9,0,1001
16384,16385,-6678449556573481796,SELECT p_c_balance_in,500,1.8685299999999998,0.001618,0.023094,0.0037370600000000017,0.002444885129489727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
